0,2018-10-18,SR2018-10-2221,General Fund - New General Appropriations - Specific Budgets of NGAs,RA10964 Regular 2018 Current,310200100001000,MOOE,"For the Travelling Expenses of the Regional PCF Management Team Re: Desk Review Assessment, Site Visit and Approval of 2018 PCF Project",50201010-00,0.00 ,0.00 ,0.00 ,Performance-Based Challenge Fund for Local Government Units 
0,2018-04-16,SR2018-04-0502,General Fund - New General Appropriations - Specific Budgets NGA,RA 10964 Regular 2018 Current,310200 20000 2700,MOOE,For the payment of salary of PLEB Program Management Teams and Special PLEB Provincial Coordinators,50212990-99,0.00 ,0.00 ,0.00 ,Continuing Enhancement Capacity of PLEBs and PMO National Office Monitoring and Operations Center
0,2018-01-06,SR2018-06-0848,General Fund - New General Appropriations - Specific Budgets NGA,RA 10964 Regular 2018 Current,310100 20002 7000,MOOE,For the conduct of Nationwide training of trainers on the PLEB Online Database System (PODS) and PLEB Legal Skills Enhancements,50201010-00,0.00 ,0.00 ,0.00 ,Continuing Enhancement Capacity of PLEBs and PMO National Office Monitoring and Operations Center
0,2018-01-06,SR2018-06-0848,General Fund - New General Appropriations - Specific Budgets NGA,RA 10964 Regular 2018 Current,310100 20002 7000,MOOE,For the conduct of Nationwide training of trainers on the PLEB Online Database System (PODS) and PLEB Legal Skills Enhancements,50202010-02,0.00 ,0.00 ,0.00 ,Continuing Enhancement Capacity of PLEBs and PMO National Office Monitoring and Operations Center
0,2018-08-02,SR2018-07-1395,General Fund - New General Appropriations - Specific Budgets NGA,RA 10964 Regular 2018 Current,310100200027000,MOOE,For the Payment of Salary of PLEB Regional Program Management Teams,50212990-99,0.00 ,0.00 ,0.00 ,Continuing Enhancement Capacity of PLEBs and PMO National Office Monitoring and Operations Center
0,2018-08-29,SR2018-08-1598,General Fund - New General Appropriations - Specific Budgets of NGAs,RA10964 Regular 2018 Current,310100200027000,MOOE,To Cover the Salary of the Regional Special PLEB Provincial Coordinators (SPRC),50212990-99,0.00 ,0.00 ,0.00 ,Continuing Enhancement Capacity of PLEBs and PMO National Office Monitoring and Operations Center
0,2018-10-04,SR2018-10-2059,General Fund - New General Appropriations - Specific Budgets of NGAs,RA10964 Regular 2018 Current,310100200027000,MOOE,For the Roll-Out of PLEB Database System and Skills Enhancement,50202010-02,0.00 ,0.00 ,0.00 ,Continuing Enhancement Capacity of PLEBs and PMO National Office Monitoring and Operations Center
0,2018-10-09,SR2018-10-2098,General Fund - New General Appropriations - Specific Budgets of NGAs,RA10964 Regular 2018 Current,310100200027000,MOOE,For the Payment of Salary of PLEB PMT Staff,50212990-99,0.00 ,0.00 ,0.00 ,Continuing Enhancement Capacity of PLEBs and PMO National Office Monitoring and Operations Center
0,2018-10-10,SR2018-10-2104,General Fund - New General Appropriations - Specific Budgets of NGAs,RA10964 Regular 2018 Current,310100200027000,MOOE,For the travelling expenses of Participants Re: Final Briefing of the PLEB Online Database System to Regions,50201010-00,2730.02 ,0.00 ,0.00 ,Continuing Enhancement Capacity of PLEBs and PMO National Office Monitoring and Operations Center
0,2018-11-05,SR2018-11-2313,General Fund - New General Appropriations - Specific Budgets of NGAs,RA10964 Regular 2018 Current,31010020002700,MOOE,For the Payment of Salary of Special PLEB Provincial Coordinators,50212990-99,0.00 ,0.00 ,0.00 ,Continuing Enhancement Capacity of PLEBs and PMO National Office Monitoring and Operations Center
0,2018-11-15,SR2018-11-2400,General Fund - New General Appropriations - Specific Budgets of NGAs,RA10964 Regular 2018 Current,310100200027000,MOOE,For the travelling Expense re: Conduct of Continuing Capacuty Enhancement of PLEBs Year End Evaluation and Planning Conference,50201010-00,7694.00 ,0.00 ,0.00 ,Continuing Enhancement Capacity of PLEBs and PMO National Office Monitoring and Operations Center
0,2018-11-28,SR2018-11-2484,General Fund - New General Appropriations - Specific Budgets of NGAs,RA10964 Regular 2018 Current,3010020002700,MOOE,For the Conduct of the PLEB Online Database System Soft Launch,50201010-00,8000.00 ,0.00 ,0.00 ,Continuing Enhancement Capacity of PLEBs and PMO National Office Monitoring and Operations Center
0,2018-05-24,SR2018-05-0754,General Fund - New General Appropriations - Specific Budgets NGA,RA 10964 Regular 2018 Current,310100 20000 2900,MOOE,For the conduct of Planning Worshop on Federalism (Luzon Cluster),50202010-02,3450.00 ,0.00 ,0.00 ,Transition to Federalism 
0,2018-08-10,SR2018-08-1485,General Fund - New General Appropriations - Specific Budgets NGA,RA 10964 Regular 2018 Current,310100200029000,MOOE,For the Procurement of Printing Services for the Production of IEC Materials in Support to the Departments Campaign For Federalism,50299020-00,27630.00 ,0.00 ,0.00 ,Transition to Federalism 
0,2018-10-04,SR2018-10-2072,General Fund - New General Appropriations - Specific Budgets of NGAs,RA10964 Regular 2018 Current,310100200029000,MOOE,For the Conduct of Series of forums on the Role Nature and Stucture of DILG in Federal System,50202010-02,347.00 ,0.00 ,0.00 ,Transition to Federalism 
0,2018-04-25,SR2018-04-0549,General Fund - New General Appropriations-Local Government Support Fund,RA 10964 Special Purpose Fund 2018 Current,310200 20000 2900,MOOE,To cover 1st and 2nd quarter salaries of regional project officers in support to the departments operation for Federalism,50212990-99,0.00 ,0.00 ,0.00 ,Transition to Federalism 
0,2018-07-05,SR2018-05-0627,General Fund - New General Appropriations - Specific Budgets NGA,RA 10964 Regular 2018 Current,310100 20000 2800,MOOE,"For the travelling expenses; training and orientation on the JMC on Strengthening ADACs, IDMRIS, ADAD MS, and ADAC Performance",50201010-00,0.00 ,0.00 ,0.00 ,Strengthening of Anti-Drug Abuse Councils  
0,2018-10-05,SR2018-05-0662,General Fund - New General Appropriations - Specific Budgets NGA,RA 10964 Regular 2018 Current,310100 20000 2800,MOOE,For the 2nd quarter operational expenses of the anti drug abuse council regional secretariat,50203010-02,0.00 ,0.00 ,0.00 ,Strengthening of Anti-Drug Abuse Councils  
0,2018-10-05,SR2018-05-0662,General Fund - New General Appropriations - Specific Budgets NGA,RA 10964 Regular 2018 Current,310100 20000 2800,MOOE,For the 2nd quarter operational expenses of the anti drug abuse council regional secretariat,50201010-00,0.00 ,0.00 ,0.00 ,Strengthening of Anti-Drug Abuse Councils  
0,2018-10-05,SR2018-05-0662,General Fund - New General Appropriations - Specific Budgets NGA,RA 10964 Regular 2018 Current,310100 20000 2800,MOOE,For the 2nd quarter operational expenses of the anti drug abuse council regional secretariat,50212990-99,0.00 ,0.00 ,0.00 ,Strengthening of Anti-Drug Abuse Councils  
0,2018-07-17,SR2018-07-1238,General Fund - New General Appropriations - Specific Budgets NGA,RA10964 Regular 2018 Current,310100200028000,MOOE,For the Conduct of 3rd Qrtr Operational Expenses of ADACs and For the Hired Regional Technical Assistants,50201010-00,0.00 ,0.00 ,0.00 ,Strengthening of Anti-Drug Abuse Councils  
0,2018-07-17,SR2018-07-1238,General Fund - New General Appropriations - Specific Budgets NGA,RA10964 Regular 2018 Current,310100200028000,MOOE,For the Conduct of 3rd Qrtr Operational Expenses of ADACs and For the Hired Regional Technical Assistants,50203010-02,0.00 ,0.00 ,0.00 ,Strengthening of Anti-Drug Abuse Councils  
0,2018-07-17,SR2018-07-1238,General Fund - New General Appropriations - Specific Budgets NGA,RA10964 Regular 2018 Current,310100200028000,MOOE,For the Conduct of 3rd Qrtr Operational Expenses of ADACs and For the Hired Regional Technical Assistants,50212990-99,0.00 ,0.00 ,0.00 ,Strengthening of Anti-Drug Abuse Councils  
0,2018-10-15,SR2018-10-2159,General Fund - New General Appropriations - Specific Budgets of NGAs,RA10964 Regular 2018 Current,310100200028000,MOOE,For the 4th Quarter Operational Expenses of the Anti-Drug Abuse Council Regional Secretariat,50203010-02,0.00 ,0.00 ,0.00 ,Strengthening of Anti-Drug Abuse Councils  
0,2018-10-15,SR2018-10-2159,General Fund - New General Appropriations - Specific Budgets of NGAs,RA10964 Regular 2018 Current,310100200028000,MOOE,For the 4th Quarter Operational Expenses of the Anti-Drug Abuse Council Regional Secretariat,50201010-00,0.00 ,0.00 ,0.00 ,Strengthening of Anti-Drug Abuse Councils  
0,2018-10-15,SR2018-10-2159,General Fund - New General Appropriations - Specific Budgets of NGAs,RA10964 Regular 2018 Current,310100200028000,MOOE,For the 4th Quarter Operational Expenses of the Anti-Drug Abuse Council Regional Secretariat,50212990-99,0.00 ,0.00 ,0.00 ,Strengthening of Anti-Drug Abuse Councils  
0,2018-12-04,SR2018-04-0489,General Fund - New General Appropriations - Specific Budgets NGA,RA 10964 Regular 2018 Current,310200 20000 3000,MOOE,For the conduct of Wake visitation for killed AFP/ PNP Personnel,50202010-02,3816.60 ,0.00 ,0.00 ,"National Advocacy for the Prevention of Illegal Drugs, Criminality, Corruption and Violent Extremis"
0,2018-12-04,SR2018-04-0489,General Fund - New General Appropriations - Specific Budgets NGA,RA 10964 Regular 2018 Current,310200 20000 3000,MOOE,For the conduct of Wake visitation for killed AFP/ PNP Personnel,50201010-00,12000.00 ,0.00 ,0.00 ,"National Advocacy for the Prevention of Illegal Drugs, Criminality, Corruption and Violent Extremis"
0,2018-02-05,SR2018-05-0578,General Fund - New General Appropriations - Specific Budgets NGA,RA 10964 Regular 2018 Current,1365,MOOE,For the transportation cost of DILG Field Officers during the conduct of Ugnayan at talakayan : Bantay Kaagapay sa patuloy na pag unlad,50201010-00,0.00 ,0.00 ,0.00 ,"National Advocacy for the Prevention of Illegal Drugs, Criminality, Corruption and Violent Extremis"
0,2018-02-05,SR2018-05-0599,General Fund - New General Appropriations - Specific Budgets NGA,RA 10964 Regular 2018 Current,1366,MOOE,For the 2nd Quarter Salaries of Aksyon Regional Coordinators,50212990-99,8169.18 ,0.00 ,0.00 ,"National Advocacy for the Prevention of Illegal Drugs, Criminality, Corruption and Violent Extremis"
0,2018-07-27,SR2018-07-1323,General Fund - New General Appropriations - Specific Budgets NGA,RA10964 Regular 2018 Current,310100200030000,MOOE,For the Conduct of Drug Abuse Treatent and Rehabilitation Center (DATRC) Inter-Agency Task Force Project Management Office (PMO) Site,50202010-02,4286.00 ,0.00 ,0.00 ,"National Advocacy for the Prevention of Illegal Drugs, Criminality, Corruption and Violent Extremis"
0,2018-07-31,SR2018-07-1375,General Fund - New General Appropriations - Specific Budgets NGA,RA10964 Regular 2018 Current,310100200030000,MOOE,For the Third Salaries of Bantay Korapsyon (BK) Legal Officers,50212990-99,49596.93 ,0.00 ,0.00 ,"National Advocacy for the Prevention of Illegal Drugs, Criminality, Corruption and Violent Extremis"
0,2018-07-31,SR2018-07-1368,General Fund - New General Appropriations - Specific Budgets NGA,RA10964 Regular 2018 Current,31010020003000,MOOE,For the Third Salaries of Aksyon Regional Coordinators,50212990-99,4388.88 ,0.00 ,0.00 ,"National Advocacy for the Prevention of Illegal Drugs, Criminality, Corruption and Violent Extremis"
0,2018-08-29,SR2018-08-1586,General Fund - New General Appropriations - Specific Budgets of NGAs,RA10964 Regular 2018 Current,310100200030000,MOOE,To Support the Interagency Activities on Anti Illegal Drug Symposium,50202010-02,0.00 ,0.00 ,0.00 ,"National Advocacy for the Prevention of Illegal Drugs, Criminality, Corruption and Violent Extremis"
0,2018-09-10,SR2018-09-1711,General Fund - New General Appropriations - Specific Budgets of NGAs,RA10964 Regular 2018 Current,310100200030000,MOOE, For the 3rd Quarter Operational Expenses of the Bantay-Korapsyon Regional Project Management Teams ,50203010-02,0.00 ,0.00 ,0.00 ,"National Advocacy for the Prevention of Illegal Drugs, Criminality, Corruption and Violent Extremis"
0,2018-09-10,SR2018-09-1711,General Fund - New General Appropriations - Specific Budgets of NGAs,RA10964 Regular 2018 Current,310100200030000,MOOE, For the 3rd Quarter Operational Expenses of the Bantay-Korapsyon Regional Project Management Teams ,50205020-01,0.00 ,0.00 ,0.00 ,"National Advocacy for the Prevention of Illegal Drugs, Criminality, Corruption and Violent Extremis"
0,2018-09-10,SR2018-09-1711,General Fund - New General Appropriations - Specific Budgets of NGAs,RA10964 Regular 2018 Current,310100200030000,MOOE, For the 3rd Quarter Operational Expenses of the Bantay-Korapsyon Regional Project Management Teams ,50201010-00,0.00 ,0.00 ,0.00 ,"National Advocacy for the Prevention of Illegal Drugs, Criminality, Corruption and Violent Extremis"
0,2018-09-10,SR2018-09-1684,General Fund - New General Appropriations - Specific Budgets of NGAs,RA10964 Regular 2018 Current,310100200030000,MOOE, For the Travelling expenses of participants Re: Conduct of Training of Trainers on the Enhanced Module on the Prevention of Violent Extremism (Re-Orientation on the Enhanced PVE Module) ,50201010-00,0.00 ,0.00 ,0.00 ,"National Advocacy for the Prevention of Illegal Drugs, Criminality, Corruption and Violent Extremis"
0,2018-09-18,SR2018-09-1856,General Fund - New General Appropriations - Specific Budgets of NGAs,RA10964 Regular 2018 Current,310100200030000,MOOE, For the Conduct of National and Roll-out Orientation on Barangay Advocacy on the Prevention of Curroption ,50201010-00,0.00 ,0.00 ,0.00 ,"National Advocacy for the Prevention of Illegal Drugs, Criminality, Corruption and Violent Extremis"
0,2018-09-18,SR2018-09-1856,General Fund - New General Appropriations - Specific Budgets of NGAs,RA10964 Regular 2018 Current,310100200030000,MOOE, For the Conduct of National and Roll-out Orientation on Barangay Advocacy on the Prevention of Curroption ,50202010-02,0.00 ,0.00 ,0.00 ,"National Advocacy for the Prevention of Illegal Drugs, Criminality, Corruption and Violent Extremis"
0,2018-10-15,SR2018-10-2134,General Fund - New General Appropriations - Specific Budgets of NGAs,RA10964 Regular 2018 Current,310100200003000,MOOE,For the 4th Quarter Salaries of Bantay Korapsyon (BK) Legal Officers and Regional Coordinators,50212990-99,1752.99 ,0.00 ,0.00 ,"National Advocacy for the Prevention of Illegal Drugs, Criminality, Corruption and Violent Extremis"
0,2018-10-08,SR2018-10-2088,General Fund - New General Appropriations - Specific Budgets of NGAs,RA10964 Regular 2018 Current,310100200030000,MOOE,Additional Fund Transfer Re: Conduct of National Orientation on Barangay Advocacy on the Prevention of Curroption,50201010-00,1500.00 ,0.00 ,0.00 ,"National Advocacy for the Prevention of Illegal Drugs, Criminality, Corruption and Violent Extremis"
0,2018-10-08,SR2018-10-2088,General Fund - New General Appropriations - Specific Budgets of NGAs,RA10964 Regular 2018 Current,310100200030000,MOOE,Additional Fund Transfer Re: Conduct of National Orientation on Barangay Advocacy on the Prevention of Curroption,50202010-02,0.00 ,0.00 ,0.00 ,"National Advocacy for the Prevention of Illegal Drugs, Criminality, Corruption and Violent Extremis"
0,2018-10-15,SR2018-10-2147,General Fund - New General Appropriations - Specific Budgets of NGAs,RA10964 Regular 2018 Current,310100200030000,MOOE,For the 4th Quarter Operational Expenses of the Bantay-Korasyon Regional Project Management Teams,50205020-01,0.00 ,0.00 ,0.00 ,"National Advocacy for the Prevention of Illegal Drugs, Criminality, Corruption and Violent Extremis"
0,2018-10-15,SR2018-10-2147,General Fund - New General Appropriations - Specific Budgets of NGAs,RA10964 Regular 2018 Current,310100200030000,MOOE,For the 4th Quarter Operational Expenses of the Bantay-Korasyon Regional Project Management Teams,50201010-00,50098.85 ,0.00 ,0.00 ,"National Advocacy for the Prevention of Illegal Drugs, Criminality, Corruption and Violent Extremis"
0,2019-01-17,SR2019-01-0038,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 10964 FY 2018 GAA (As Reenacted),310100200024000,MOOE,To cover the Internet/DSL Broadband Services of Regional/Provincial Offices and Field Officers,5-02-05-030-00,0.00 ,0.00 ,0.00 ,Enhancement of Programs and Projects Management System
0,2019-01-17,SR2019-01-0020,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 10964 FY 2018 GAA (As Reenacted),310100200024000,MOOE,To cover the Cost for Assessment of Lupong Tagapayamapa,5-02-02-010-02,0.00 ,0.00 ,0.00 ,Lupong Tagapamayapa Incentives Awards
0,2019-01-17,SR2019-01-0005,General Fund- Contiuing Appropriations- Barangay Officials Death Benefits Fund,RA 10964 Special Purpose Fund 2018 Continuing,1000000100001000,MOOE,To cover the Death Benefit Claims of Barangay Officials who Died during their Term of Office,5-02-14-990-00,0.00 ,0.00 ,0.00 ,Death Benefit Claims
0,2019-01-23,SR2019-01-0070,General Fund- Contiuing Appropriations- Barangay Officials Death Benefits Fund,RA 10964 Special Purpose Fund 2018 Continuing,1000000100001000,MOOE,To cover the Death Benefit Claims of Barangay Officials who Died during their Term of Office,5-02-14-990-00,0.00 ,0.00 ,0.00 ,Death Benefit Claims
0,2019-01-23,SR2019-01-0060,General Fund- Contiuing Appropriations- Barangay Officials Death Benefits Fund,RA 10964 Special Purpose Fund 2018 Continuing,100000100001000,MOOE,To cover the Death Benefit Claims of Barangay Officials who Died during their Term of Office,5-02-14-990-00,0.00 ,0.00 ,0.00 ,Death Benefit Claims
0,2019-01-23,SR2019-01-0086,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 10964 FY 2018 GAA (As Reenacted),310200200002000,MOOE,For the Rehabilitation and Preservation Program and in Support of their Activities,5-02-02-010-02,0.00 ,0.00 ,0.00 ,Manila Bay Clean-Up
0,2019-01-23,SR2019-01-0086,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 10964 FY 2018 GAA (As Reenacted),310200200002000,MOOE,For the Rehabilitation and Preservation Program and in Support of their Activities,5-02-14-990-00,0.00 ,0.00 ,0.00 ,Manila Bay Clean-Up
0,2019-02-01,SR2019-02-0100,General Fund- Contiuing Appropriations- Barangay Officials Death Benefits Fund,RA 10964 Special Purpose Fund 2018 Continuing,1000000100001000,MOOE,To cover the Death Benefit Claims of Barangay Officials who Died during their Term of Office,5-02-14-990-00,0.00 ,0.00 ,0.00 ,Death Benefit Claims
0,2019-02-01,SR2019-02-0110,General Fund- Contiuing Appropriations- Barangay Officials Death Benefits Fund,RA 10964 Special Purpose Fund 2018 Continuing,1000000100001000,MOOE,To cover the Death Benefit Claims of Barangay Officials who Died during their Term of Office,5-02-14-990-00,0.00 ,0.00 ,0.00 ,Death Benefit Claims
0,2019-02-13,SR2019-02-0138,General Fund- Contiuing Appropriations- Specific Budgets of National Government Agencies,RA 10964 Regular 2018 Continuing Appropriations,310100200029000,MOOE,For the Travelling Expenses of Regional Personnel Re: Conduct of the National Federalism Summit to the Department Operations,5-02-01-010-00,0.00 ,0.00 ,0.00 ,Transition to Federalism 
0,2019-02-14,SR2019-02-0148,General Fund- Contiuing Appropriations- Specific Budgets of National Government Agencies,RA 10964 Regular 2018 Continuing Appropriations,310100200026000,MOOE,For the Mentoring and Monitoring the Implementation of JMC 2018-01: Guidelines on Streamlining the Issuance of Building Permit and Certificate of Occupancy fo r Simple Structures,5-02-01-010-00,0.00 ,0.00 ,0.00 ,Improve LGU Competitiveness and Ease of  Doing Business
0,2019-02-15,SR2019-02-0157,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 10964 FY 2018 GAA (As Reenacted),310100200004000,MOOE,For the Payment of the Regional and Provincial Teams Mobilization Support Fund Coordination/Capacity Buildig and Activities and Cost of Service for the 1st Qrtr of 2019,5-02-01-010-00,0.00 ,0.00 ,0.00 ,Support for Local Governance Program
0,2019-02-15,SR2019-02-0157,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 10964 FY 2018 GAA (As Reenacted),310100200004000,MOOE,For the Payment of the Regional and Provincial Teams Mobilization Support Fund Coordination/Capacity Buildig and Activities and Cost of Service for the 1st Qrtr of 2019,5-02-02-010-02,0.00 ,0.00 ,0.00 ,Support for Local Governance Program
0,2019-02-15,SR2019-02-0157,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 10964 FY 2018 GAA (As Reenacted),310100200004000,MOOE,For the Payment of the Regional and Provincial Teams Mobilization Support Fund Coordination/Capacity Buildig and Activities and Cost of Service for the 1st Qrtr of 2019,5-02-030-10-02,0.00 ,0.00 ,0.00 ,Support for Local Governance Program
0,2019-02-15,SR2019-02-0157,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 10964 FY 2018 GAA (As Reenacted),310100200004000,MOOE,For the Payment of the Regional and Provincial Teams Mobilization Support Fund Coordination/Capacity Buildig and Activities and Cost of Service for the 1st Qrtr of 2019,5-02-05-020-01,0.00 ,0.00 ,0.00 ,Support for Local Governance Program
0,2019-02-15,SR2019-02-0157,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 10964 FY 2018 GAA (As Reenacted),310100200004000,MOOE,For the Payment of the Regional and Provincial Teams Mobilization Support Fund Coordination/Capacity Buildig and Activities and Cost of Service for the 1st Qrtr of 2019,5-02-12-990-99,8136.19 ,0.00 ,0.00 ,Support for Local Governance Program
0,2019-02-15,SR2019-02-0172,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 10964 FY 2018 GAA (As Reenacted),310100200005000,MOOE,For the Citizen Satisfaction Index System Fieldwork and Training Activities,5-02-01-010-00,9861.08 ,0.00 ,0.00 ,Civil Society Organization/PPPP
0,2019-02-19,SR2019-02-0211,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 10964 FY 2018 GAA (As Reenacted),310100200023000,MOOE,To cover the Roll Out Training for the Seal of Good Local Governance for the Barangay Application System and the Report Compliance System of the Region,5-02-02-010-02,,0.00 ,0.00 ,
0,2019-02-22,SR2019-02-0232,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 10964 FY 2018 GAA (As Reenacted),310100200023000,MOOE,To cover the Roll Out Training for the Seal of Good Local Governance for the Barangay Application System and the Report Compliance System of the Region,5-02-01-010-00,72994.57 ,0.00 ,0.00 ,Enhancement of Barangay Information System
0,,,,,,,,5-02-02-010-02,743.50 ,0.00 ,0.00 ,Enhancement of Barangay Information System
0,2019-02-18,SR2019-02-0186,General Fund- Contiuing Appropriations- Barangay Officials Death Benefits Fund,RA 10964 Special Purpose Fund 2018 Continuing,1000000100001000,MOOE,To cover the Death Benefit Claims of Barangay Officials who Died during their Term of Office,5-02-14-990-00,0.00 ,0.00 ,0.00 ,Death Benefit Claims
0,2019-02-18,SR2019-02-0200,General Fund- Contiuing Appropriations- Barangay Officials Death Benefits Fund,RA 10964 Special Purpose Fund 2018 Continuing,1000000100001000,MOOE,To cover the Death Benefit Claims of Barangay Officials who Died during their Term of Office,5-02-14-990-00,0.00 ,0.00 ,0.00 ,Death Benefit Claims
0,2019-02-26,SR2019-02-0235,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 10964 FY 2018 GAA (As Reenacted),310100200023000,MOOE,For the Payment of Contract of Service of ICT Personnel for the MITHI ICT Projects,5-02-12-990-01,0.00 ,0.00 ,0.00 ,Enhancement of Barangay Information System
0,2019-02-26,SR2019-02-0234,General Fund- Contiuing Appropriations- Specific Budgets of National Government Agencies,RA 10964 Regular 2018 Continuing Appropriations,310100200029000,MOOE,"For the Printing and Development of the IEC Paraphernalia (Posters, Primers, Brochures and Comics) in support to the Department Operations",5-02-990-20-00,666667.00 ,0.00 ,0.00 ,Transition to Federalism 
0,2019-03-01,SR2019-03-0246,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 10964 FY 2018 GAA (As Reenacted),310200100001000 (PCF),MOOE,For the Project Evaluation and Communication Expenses of the Region for the 1st Semester,5-02-01-010-00,0.00 ,0.00 ,0.00 ,Local Governance Performance Management Program-Performance-Based Challenge Fund for Local Government Unit (PCF)
0,2019-03-01,SR2019-03-0246,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 10964 FY 2018 GAA (As Reenacted),310200100001000 (PCF),MOOE,For the Project Evaluation and Communication Expenses of the Region for the 1st Semester,5-02-05-030-00,0.00 ,0.00 ,0.00 ,Local Governance Performance Management Program-Performance-Based Challenge Fund for Local Government Unit (PCF)
0,2019-03-05,SR2019-03-0333,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 10964 FY 2018 GAA (As Reenacted),310100200004000,MOOE,For the Conduct of Training on Community-Based Monitoring System (CBMS) Modules I and II,5-02-01-010-00,0.00 ,0.00 ,0.00 ,Support for Local Governance Program
0,2019-03-07,SR2019-03-0366,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 10964 FY 2018 GAA (As Reenacted),100000100001000,MOOE,For the Payment of Contract of Service of ICT Personnel,5-02-12-990-99,0.00 ,0.00 ,0.00 ,General Management and Supervision
0,2019-03-07,SR2019-03-0348,General Fund- Contiuing Appropriations- Specific Budgets of National Government Agencies,RA 10964 Regular 2018 Continuing Appropriations,31010020027000,MOOE,For the Travelling Expenses Re: Consultation on the Enhancement of PLEB Online Database Monitoring System,5-02-01-010-00,5530.00 ,0.00 ,0.00 ,Continuing Enhancement Capacity of PLEBs and PMO National Office Monitoring and Operations Center
0,2019-03-07,SR2019-03-0359,General Fund- New General Appropriations- Pension and Gratuity Fund,RA 10964 Special Purpose Fund FY 2018 GAA (As Reenacted),100000100001000,PS,To Cover Payment of terminal Leave Benefits of Ms. Jo Marice R. Salonga,5-01-04-030-01,0.00 ,0.00 ,0.00 ,Pension and Gratuity Fund
0,2019-03-08,SR2019-03-0370,General Fund- Contiuing Appropriations- Specific Budgets of National Government Agencies,RA 10964 Regular 2018 Continuing Appropriations,310100200027000,MOOE,To Cover the Subsidy Assistance for the Provision of Per Diem to Pilot Regions Under PLEB,5-02-14-990-00,0.00 ,0.00 ,0.00 ,Continuing Enhancement Capacity of PLEBs and PMO National Office Monitoring and Operations Center
0,2019-03-08,SR2019-03-0378,General Fund- Contiuing Appropriations- Specific Budgets of National Government Agencies,RA 10964 Regular 2018 Continuing Appropriations,310100200029000,MOOE,To Cover the Salaries of Regional Project Officers and Provincial Coordinators in Support to The Department Operations for Federalism,5-02-12-990-99,2027.34 ,0.00 ,0.00 ,Transition to Federalism 
0,2019-03-15,SR2019-03-0461,General Fund- Contiuing Appropriations- Specific Budgets of National Government Agencies,RA 10964 Regular 2018 Continuing Appropriations,310100200029000,MOOE,For the Travelling expenses of the DILG Regional Personnel for the Conduct of Strategic Organizational Planning Workshop on Federalism,5-02-01-010-00,0.00 ,0.00 ,0.00 ,Transition to Federalism 
0,2019-03-15,SR2019-03-0452,General Fund- Contiuing Appropriations- Specific Budgets of National Government Agencies,RA 10964 Regular 2018 Continuing Appropriations,310100200029000,MOOE,For the Travelling expenses of the DILG Regional Personnel for the Conduct of Staff Capacity Development Training Workshop & CFCR-PMO Planning Assessment for the 1st Qrtr of FY 2019,5-02-01-010-00,0.00 ,0.00 ,0.00 ,Transition to Federalism 
0,2019-03-12,SR2019-03-0395,General Fund- Contiuing Appropriations- Barangay Officials Death Benefits Fund,RA 10964 Special Purpose Fund 2018 Continuing,1000000100001000,MOOE,To cover the Death Benefit Claims of Barangay Officials who Died during their Term of Office,5-02-14-990-00,0.00 ,0.00 ,0.00 ,Death Benefit Claims
0,2019-03-13,SR2019-03-0429,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 10964 FY 2018 GAA (As Reenacted),310100200050000,MOOE,For the 1st Qrtr Operations of Potable Water Supply (SALINTUBIG),5-02-02-010-02,0.00 ,0.00 ,0.00 ,Support for Potable Water Supply
0,2019-03-18,SR2019-03-0469,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 10964 FY 2018 GAA (As Reenacted),310100200023000,MOOE,For the payment of Professional Services,5-02-12-990-99,0.00 ,0.00 ,0.00 ,Enhancement of Barangay Information System
0,2019-03-13,SR2019-03-0417,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 10964 FY 2018 GAA (As Reenacted),200000100006000,MOOE,For the 1st Qrtr Operations of Monitoring and Evaluation of the Conditional Matchig Grant to Provinces (CMGP),5-02-01-010-00,0.00 ,0.00 ,0.00 ,Monitoring and Evaluation of the Conditional Matching Grant to Provinces
0,2019-03-13,SR2019-03-0408,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 10964 FY 2018 GAA (As Reenacted),200000100005000,MOOE,For the 1st Qrtr Operations of Monitoring and Evaluation for the Assistance to Municipalities (AM),5-02-01-010-00,0.00 ,0.00 ,0.00 ,Monitoring and Evaluation of the Assistance to Municipalities
